Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Female,60-64 years,2012,1660.5955593287129,2072.4044406712874,159.6364247467606
Female,60-64 years,2013,1690.8763120533213,2086.123687946679,157.28511356828182
Female,60-64 years,2014,1785.0986586642075,2232.901341335792,160.12625132997977
Female,60-64 years,2015,1927.192764031547,2257.807235968453,167.05061326940455
Female,60-64 years,2016,1970.6069917426373,2374.3930082573625,165.5908252069783
Female,60-64 years,2017,2081.8550782517805,2464.1449217482195,167.94002447898512
Female,60-64 years,2018,2129.3235362870955,2527.6764637129045,167.30153041432428
Female,60-64 years,2019,2235.8435787908147,2419.1564212091853,171.7285254270329
Female,60-64 years,2020,2414.0208374810086,2856.979162518992,181.59912958656153
Female,60-64 years,2021,2555.5288606161694,2828.4711393838306,190.18964872552192
Female,60-64 years,2022,2585.251542081367,2556.748457918633,193.00037044114524
Female,60-64 years,2023,2497.402128763096,2209.597871236904,183.55193556674723
Female,65-69 years,2000,2206.8467089666715,2316.153291033329,433.8814163106452
Female,65-69 years,2001,2134.1668717701127,2369.8331282298873,408.5827979358251
Female,65-69 years,2002,2103.4860800811343,2127.513919918865,396.8609534312398
Female,65-69 years,2003,2006.8057243169687,2185.1942756830317,371.9564960265137
Female,65-69 years,2004,1931.1972233073536,1996.8027766926468,351.987537397336
Female,65-69 years,2005,1924.366847111616,1896.6331528883838,342.554830742105
Female,65-69 years,2006,1806.583245979022,1855.4167540209783,314.4755204280468
Female,65-69 years,2007,1786.6387850503497,1921.3612149496505,301.42387635754204
Female,65-69 years,2008,1812.4112019268928,1726.5887980731077,293.59061531944104
Female,65-69 years,2009,1784.12066601742,1835.8793339825797,278.12482127595473
Female,65-69 years,2010,1811.2726019421139,1802.7273980578861,275.45232957786766
Female,65-69 years,2011,1840.8319853867401,1727.1680146132594,270.4310081469804
Female,65-69 years,2012,1898.7760647332734,1830.2239352667268,260.38738593622617
Female,65-69 years,2013,2027.4816348411375,1974.5183651588627,261.7145439530984
Female,65-69 years,2014,2132.2103835627045,2019.789616437296,257.34922459623624
Female,65-69 years,2015,2325.460850159942,2034.5391498400584,262.63425293498483
Female,65-69 years,2016,2476.397905636498,2512.6020943635026,261.7729099730973
Female,65-69 years,2017,2582.402794672428,2484.5972053275714,263.92846576133104
Female,65-69 years,2018,2587.974363981434,2591.025636018566,256.85025461788524
Female,65-69 years,2019,2664.142351341177,2725.8576486588236,255.43977603627135
Female,65-69 years,2020,2950.1068860302357,3302.8931139697634,273.79614212291386
Female,65-69 years,2021,3153.3517958696934,3269.648204130306,285.08328203097085
Female,65-69 years,2022,3255.9336746765885,2858.066325323412,287.71992993104556
Female,65-69 years,2023,3201.4091027150344,2938.5908972849656,272.1636329002198
Female,70-74 years,2000,3363.532714502582,2684.4672854974187,763.076121860173
Female,70-74 years,2001,3248.4191137670177,2343.580886232982,737.0174415015741
Female,70-74 years,2002,3190.3294148436003,2329.6705851563997,721.213098690557
Female,70-74 years,2003,3061.362877695459,2385.6371223045417,685.0571583893238
Female,70-74 years,2004,2927.671388139337,2240.328611860663,649.4376428045495
Female,70-74 years,2005,2818.802998241683,2012.1970017583174,617.3273264161157
Female,70-74 years,2006,2718.989684380006,1933.010315619994,582.6439760470073
Female,70-74 years,2007,2581.9326470826463,1969.0673529173544,546.0975105769804
Female,70-74 years,2008,2550.1375893051986,1833.8624106948016,530.7446026821342
Female,70-74 years,2009,2456.666814235064,1832.3331857649366,503.5061269727049
Female,70-74 years,2010,2417.78832024562,1787.2116797543797,486.8056312206281
Female,70-74 years,2011,2441.5093652923556,1796.4906347076442,473.29464641009963
Female,70-74 years,2012,2437.9992429982717,1792.0007570017278,458.64555472957625
Female,70-74 years,2013,2527.4052615193027,1908.5947384806966,454.11680834551595
Female,70-74 years,2014,2603.270162051738,1966.7298379482615,448.0070080181556
Female,70-74 years,2015,2784.4392836301995,2013.560716369801,461.40399184554013
Female,70-74 years,2016,2867.3011267297657,2127.6988732702343,461.106173016425
Female,70-74 years,2017,3029.7718001403937,2145.228199859606,453.39100663981935
Female,70-74 years,2018,3150.9626717447686,2364.037328255232,444.87026064888414
Female,70-74 years,2019,3342.7042582029585,2277.2957417970415,442.15313875854935
Female,70-74 years,2020,3692.946388393387,3062.053611606613,457.7071906054498
Female,70-74 years,2021,3989.338418626131,2944.6615813738686,469.49742717771494
Female,70-74 years,2022,4149.355594893609,2843.6444051063913,477.4461518069954
Female,70-74 years,2023,3982.436551934635,2835.5634480653644,441.2119648104598
Female,75-79 years,2000,5003.05212203713,2687.94787796287,1452.838311216367
Female,75-79 years,2001,4940.654961813488,2643.345038186513,1393.0169372389462
Female,75-79 years,2002,4847.776016035919,2657.2239839640815,1348.0611038138209
Female,75-79 years,2003,4685.516917292717,2401.483082707283,1289.2949194156347
Female,75-79 years,2004,4401.945427820148,2402.0545721798517,1205.3783839241135
Female,75-79 years,2005,4265.968041043287,2320.0319589567134,1156.8695518231236
Female,75-79 years,2006,4024.075550319561,1915.9244496804401,1094.9895238679726
Female,75-79 years,2007,3828.0313121138943,1857.9686878861055,1039.4576052792215
Female,75-79 years,2008,3765.33462444777,1912.6653755522304,1012.9573370192296
Female,75-79 years,2009,3603.62830100611,1766.37169899389,962.0373324486457
Female,75-79 years,2010,3515.584708105903,1672.4152918940977,929.859448764644
Female,75-79 years,2011,3547.935290162252,1569.064709837748,902.3967591874851
Female,75-79 years,2012,3519.3275262639386,1519.6724737360612,880.9242276082189
Female,75-79 years,2013,3499.4978097626713,1641.5021902373294,855.0772758124208
Female,75-79 years,2014,3518.607746879335,1737.3922531206651,837.3131950139532
Female,75-79 years,2015,3665.4444743997287,1686.5555256002713,845.4958813080943
Female,75-79 years,2016,3675.5879134700212,1890.4120865299788,824.218947830245
Female,75-79 years,2017,3835.009628094471,1895.9903719055292,826.0531619543639
Female,75-79 years,2018,3923.9705127857223,1954.0294872142777,806.6129837680708
Female,75-79 years,2019,4053.422298592468,2030.5777014075318,797.5817861358538
Female,75-79 years,2020,4290.024671947739,2569.9753280522605,814.89224526173075
Female,75-79 years,2021,4571.4099725836295,2211.59002741637,877.9051180453969
Female,75-79 years,2022,4783.006032156083,2123.993967843917,852.7605537955344
Female,75-79 years,2023,4819.894045188841,1971.1059548111596,807.6094645178266
Female,80-84 years,2000,6568.332701876316,1347.6672981236852,2837.8566375505784
Female,80-84 years,2001,6561.1214075579455,1423.8785924420545,2757.8397563587378
Female,80-84 years,2002,6520.212335030956,1679.7876649690447,2673.5439849396444
Female,80-84 years,2003,6403.361762572429,1524.6382374275718,2564.997261128819
Female,80-84 years,2004,6125.580602052049,1708.4193979479521,2404.26273728395
Female,80-84 years,2005,5996.674368231047,1783.3256317689531,2317.4478355519923
Female,80-84 years,2006,5692.396746586641,1746.6032534133592,2151.8257288505397
Female,80-84 years,2007,5521.080552792137,1458.9194472078627,2053.431033020347
Female,80-84 years,2008,5422.900963551479,1467.0990364485217,1991.6706626480482
Female,80-84 years,2009,5156.7681670674465,1373.231832932553,1879.13118327088
Female,80-84 years,2010,5041.655044009555,1402.3449559904445,1815.491081810558
Female,80-84 years,2011,5001.171945833387,1275.8280541666127,1774.1572761834002
Female,80-84 years,2012,4914.956763196937,1132.0432368030638,1727.0914200565524
